customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
7461,Suzanne Reed,zimmermanernest@example.com,Georgia,2022-06-09,Standard,48156.76
7462,Mark Richards,charles34@example.com,Liechtenstein,2024-11-25,Standard,8763.86
7463,Kevin Lopez,vsalazar@example.org,Niger,2023-06-22,Standard,43597.4
7464,Sabrina Smith,maria57@example.org,Somalia,2016-02-26,Basic,69105.11
7465,Henry Moran,alexrobinson@example.net,Faroe Islands,2024-11-23,Standard,63855.83
7466,Heidi Bradley,hannahblack@example.com,French Guiana,2022-05-19,Basic,69095.35
7467,Michael Knox,danielbaker@example.org,Cambodia,2020-09-24,Premium,63781.62
7468,Crystal Smith,gibbslaura@example.org,New Caledonia,2025-07-15,Premium,360.08
7469,Brian Evans,kcooper@example.com,Mauritania,2020-05-03,Standard,3717.01
7470,Carol Christian,johnnytorres@example.net,Western Sahara,2016-10-01,Premium,45031.01
7471,Todd Cook,sara75@example.com,Angola,2020-01-02,Standard,22551.2
7472,Brittany Perez,allisonferguson@example.org,Uzbekistan,2020-10-02,Basic,15468.13
7473,David Bryant,perkinsmark@example.net,Mauritania,2022-03-08,Standard,2600.55
7474,Alyssa Perez,reginamartinez@example.com,Czech Republic,2015-09-26,Basic,72080.25
7475,Edward Ferguson,abriggs@example.org,Senegal,2020-12-05,Standard,30307.81
7476,Michelle Rowe,nthompson@example.org,Cook Islands,2021-03-03,Standard,70953.72
7477,Pamela Goodwin,nbrown@example.com,Dominican Republic,2018-04-27,Standard,65291.38
7478,Brenda Rasmussen,anthony65@example.com,Mexico,2018-08-29,Basic,63222.94
7479,Christopher Richardson,martinjennifer@example.org,British Indian Ocean Territory (Chagos Archipelago),2024-07-16,Basic,2506.76
7480,Brett Gomez,jennifer05@example.net,Pitcairn Islands,2020-09-10,Premium,11261.06
7481,Dawn Hopkins,thomasfreeman@example.com,United Kingdom,2025-09-01,Standard,72454.08
7482,Laurie Green,tyler18@example.net,Singapore,2020-03-27,Standard,48208.55
7483,Sheila Bowen,kennethjohnson@example.org,Turks and Caicos Islands,2019-09-13,Standard,6889.09
7484,Dustin Ortiz,jaygreen@example.org,South Africa,2021-08-23,Standard,31867.93
7485,Kaitlyn Jackson,marc63@example.com,Norfolk Island,2024-12-02,Standard,54012.62
7486,Stephanie Wilson,steven71@example.net,Azerbaijan,2016-12-03,Basic,64428.82
7487,Suzanne Cunningham,karenbrewer@example.org,Niger,2016-06-26,Basic,30609.3
7488,Jennifer Taylor,jacqueline41@example.net,Afghanistan,2016-06-30,Premium,2723.75
7489,Sarah White,qramirez@example.com,Falkland Islands (Malvinas),2016-05-06,Basic,18198.05
7490,Gregory Wu,wendysmith@example.com,Trinidad and Tobago,2024-01-09,Standard,47761.3
7491,Darrell Decker,robertbradford@example.org,Holy See (Vatican City State),2017-03-08,Standard,69231.56
7492,Crystal Rodriguez,carterjohn@example.com,Bahamas,2018-02-23,Standard,66206.65
7493,Amy Archer,lindascott@example.net,Uzbekistan,2021-09-02,Standard,24623.25
7494,Claire Allen,thompsonmichael@example.com,Western Sahara,2022-03-14,Standard,48909.32
7495,Diana Baker MD,randyhenry@example.com,Yemen,2022-08-19,Standard,74874.41
7496,James Meyer,brandon89@example.com,Sri Lanka,2015-01-25,Basic,36470.33
7497,Aaron Lewis,josephbautista@example.net,Turkey,2023-05-16,Premium,1068.66
7498,Diana Trujillo,michaeloliver@example.com,Trinidad and Tobago,2022-05-18,Standard,49728.81
7499,Robert Harmon,edward62@example.com,Korea,2024-10-31,Premium,12382.4
7500,Tina Ryan,sarahnavarro@example.org,Benin,2015-03-18,Standard,30734.68
7501,Austin Davis,lgonzales@example.org,British Indian Ocean Territory (Chagos Archipelago),2016-10-01,Standard,70424.4
7502,Maria Banks,ltravis@example.com,Sudan,2017-10-15,Basic,34525.07
7503,Derek Mendoza,andrewramirez@example.org,Uganda,2017-12-26,Premium,41461.15
7504,Tyler Simon,dchapman@example.net,Bolivia,2024-02-26,Standard,30528.91
7505,Brenda Ross,john60@example.com,Cyprus,2021-11-03,Basic,4645.21
7506,William Lawrence,jaredrobinson@example.net,Moldova,2015-01-04,Standard,57138.12
7507,Angela Porter,elizabethdiaz@example.com,Cyprus,2017-09-19,Premium,56627.52
7508,Angela Gordon,wspencer@example.org,Saint Vincent and the Grenadines,2023-07-30,Standard,10188.58
7509,James Ponce,vkim@example.net,Peru,2018-12-12,Basic,23298.32
7510,Anthony Kirk,tlewis@example.com,Mali,2019-10-07,Standard,52455.49
7511,Willie Johnson,shane47@example.net,Serbia,2022-11-06,Standard,56603.97
7512,Carla Young,prowe@example.org,Iceland,2019-02-13,Standard,33111.25
7513,Sharon Velez,stephensashley@example.org,Montenegro,2015-03-08,Basic,21059.01
7514,William Reyes,foconnor@example.com,Sweden,2024-04-10,Basic,65559.37
7515,Marcus Cruz,david36@example.org,Andorra,2025-01-29,Basic,63069.91
7516,Jodi Richardson,albert84@example.org,Russian Federation,2018-12-13,Standard,11228.55
7517,Jordan Norman,davisstephen@example.org,South Africa,2020-08-03,Basic,42854.18
7518,Bonnie Cochran,fharper@example.com,Timor-Leste,2025-07-13,Standard,27865.54
7519,Lauren Shaw,hmartinez@example.org,Holy See (Vatican City State),2017-03-20,Basic,30980.76
7520,Barry Simmons,clayandrea@example.org,Bulgaria,2015-06-07,Basic,17503.88
7521,Kristina Thomas,erinphillips@example.com,Jersey,2021-10-11,Standard,60558.09
7522,Michael Nguyen,xhale@example.net,Jersey,2019-07-29,Basic,72769.16
7523,Willie Sweeney,teresa04@example.org,Mayotte,2019-03-08,Standard,5758.34
7524,Christina Webster,jamesnovak@example.net,Mali,2020-06-07,Standard,42629.33
7525,Marcus Joseph,kimwu@example.org,Korea,2022-06-23,Basic,64185.13
7526,David Grant,swallace@example.org,Kenya,2015-07-26,Basic,10332.91
7527,Ethan Tran,stephanie70@example.net,Suriname,2020-11-18,Basic,14153.15
7528,Elizabeth Moore,ryancharles@example.com,Portugal,2019-08-10,Standard,12642.47
7529,Charles Sampson,qlove@example.com,Bouvet Island (Bouvetoya),2019-04-22,Standard,9878.61
7530,Sarah Jones,cortiz@example.com,Djibouti,2020-02-02,Standard,5682.19
7531,Ashley Blackburn,middletonsamantha@example.net,Latvia,2019-07-30,Basic,42797.4
7532,James Barnett,whitealexander@example.net,Uruguay,2019-03-25,Standard,66967.39
7533,Michael Parker,jeffjackson@example.org,Guam,2024-12-23,Standard,44353.14
7534,Charles Morrison,martinjordan@example.com,Palau,2016-09-24,Basic,49383.5
7535,Charlene Garrett,joyceshannon@example.org,Guyana,2023-11-15,Standard,55358.46
7536,Robert Hoover,daniel39@example.com,Grenada,2017-06-01,Basic,41225.08
7537,Christopher Neal,wallaceperry@example.com,Saint Barthelemy,2020-05-09,Standard,41575.24
7538,Connie Turner,anthony92@example.com,Cameroon,2020-10-09,Basic,30136.34
7539,Lisa Olson,uhernandez@example.net,Saint Kitts and Nevis,2021-11-07,Standard,37283.56
7540,Steven Mitchell,melissasullivan@example.com,Dominica,2019-11-12,Standard,68748.25
7541,Katrina Valentine,shawn99@example.org,Israel,2017-11-09,Premium,9326.0
7542,Monica Payne,jeffreybridges@example.org,Bahamas,2025-08-17,Standard,3901.97
7543,Kenneth Simpson,walkerrobert@example.com,Mauritius,2021-10-26,Basic,19047.28
7544,Amy Horne,irobertson@example.org,Comoros,2017-03-30,Basic,7399.51
7545,Brenda Pham,cwilliamson@example.com,Comoros,2025-12-11,Standard,56016.17
7546,Kimberly Porter,ballwilliam@example.net,Guam,2016-05-31,Basic,6576.67
7547,Philip Yu,ddavidson@example.org,Montenegro,2025-01-21,Standard,2442.49
7548,Julia Gill,gharris@example.org,Tonga,2022-04-26,Premium,22487.44
7549,Tanner Scott,frederickvelez@example.net,Israel,2025-06-06,Basic,52455.04
7550,Maria Bishop,cynthia10@example.com,Seychelles,2023-02-15,Standard,63045.66
7551,Daniel Thomas,johnsontanya@example.net,Micronesia,2023-11-20,Basic,5283.57
7552,Helen Brooks,sheilagreen@example.com,Malta,2017-07-18,Standard,48991.73
7553,Daryl Trevino,brownjustin@example.net,Finland,2023-03-14,Basic,65335.96
7554,Ethan Hurst,garystewart@example.net,Niue,2018-05-15,Basic,5536.09
7555,Gavin Barnes,fhickman@example.org,Fiji,2024-02-07,Premium,15508.36
7556,Brian Perkins,johnnywells@example.net,Reunion,2025-02-08,Standard,24274.44
7557,Brian Hill,markjoseph@example.net,Argentina,2016-06-26,Standard,40881.41
7558,Gary Reyes,david72@example.com,Cote d'Ivoire,2019-11-16,Premium,46064.09
7559,James Copeland,qpatrick@example.org,Denmark,2019-04-21,Standard,62503.54
7560,Catherine Lee DDS,brockmartha@example.org,United States Minor Outlying Islands,2022-06-25,Standard,55735.64
7561,Theresa Molina MD,bradleyhernandez@example.org,Serbia,2025-03-10,Basic,10373.57
7562,Shawn Johnson,kristin03@example.net,Malaysia,2022-12-15,Premium,46676.08
7563,Alan Martin,james62@example.net,Kuwait,2017-01-18,Standard,4406.94
7564,Donald Martinez,margaret97@example.net,Poland,2015-05-07,Standard,62415.9
7565,Kimberly Rogers DDS,pweber@example.org,Hong Kong,2019-10-14,Standard,36464.82
7566,Amanda Duffy,mpalmer@example.net,Saint Barthelemy,2016-02-24,Standard,70695.1
7567,Timothy Ochoa,jennifer12@example.net,Tajikistan,2025-02-26,Standard,19761.15
7568,William Russell,sarah21@example.org,Argentina,2025-07-07,Standard,9601.4
7569,Linda Rivera,sandersdaniel@example.com,Sudan,2023-09-17,Standard,73263.18
7570,Mitchell Cohen,nwebster@example.com,Barbados,2024-02-27,Standard,72965.39
7571,Tracy Anderson,crystalcohen@example.net,Bangladesh,2019-02-24,Premium,74083.37
7572,Christopher Lewis,courtney47@example.net,Iran,2015-01-18,Standard,10095.22
7573,Roy Roberts,bradley85@example.com,Eritrea,2017-10-04,Premium,49501.41
7574,Stacey Burke,hughesbrent@example.org,Mozambique,2021-11-26,Standard,457.67
7575,Karen Rice,christy84@example.com,Tanzania,2020-11-25,Standard,7762.68
7576,Andrew Kramer,duncanmichael@example.com,Australia,2020-05-21,Standard,25157.11
7577,Mathew Garcia,lopezaaron@example.com,Lao People's Democratic Republic,2025-04-07,Standard,57394.98
7578,Mr. Tyler Shaw Jr.,andrewbooker@example.org,Costa Rica,2018-04-04,Basic,72277.93
7579,James Escobar,jbrown@example.net,Lithuania,2017-10-12,Basic,752.89
7580,Heather Fernandez,thorntondouglas@example.net,Kiribati,2017-11-21,Basic,23224.68
7581,Ashley Walker,jeffrey32@example.net,Guinea-Bissau,2017-07-12,Premium,12461.67
7582,Kristina Harrington,torreschristian@example.org,Libyan Arab Jamahiriya,2020-05-28,Basic,49334.47
7583,Chad Anderson,davismary@example.com,Gabon,2019-07-16,Standard,23852.2
7584,Emily Knapp,alexis46@example.net,Barbados,2020-06-30,Premium,4124.28
7585,Michael Price,beardtroy@example.org,Tuvalu,2015-10-28,Standard,48266.68
7586,Mr. Ryan Burns,shepardcynthia@example.com,Wallis and Futuna,2015-09-12,Standard,72808.45
7587,Eric Dodson,msmith@example.com,China,2021-06-15,Standard,6690.53
7588,Andrew Walters,albert40@example.org,Cayman Islands,2015-07-04,Basic,13655.56
7589,Justin Blevins,rachelavila@example.org,Iran,2021-12-22,Premium,25181.06
7590,George Holloway,mooreallen@example.org,Belize,2023-02-06,Basic,43891.19
7591,Kendra Graham,cpatterson@example.com,Hungary,2020-06-06,Premium,15071.13
7592,Steven Rasmussen,patrickclark@example.org,Antigua and Barbuda,2017-02-16,Standard,34606.73
7593,Kelly Davis,james99@example.net,Nepal,2018-04-18,Standard,13992.67
7594,Joseph Potts,joneskevin@example.org,Vanuatu,2024-06-29,Basic,23460.54
7595,Sonya Brown,thomasunderwood@example.net,Bulgaria,2015-01-01,Standard,41358.78
7596,James Medina,christophercosta@example.com,Fiji,2015-04-16,Basic,37130.33
7597,Raymond Romero,johnayala@example.net,Congo,2019-08-31,Standard,71917.98
7598,Sandra Reynolds,terri77@example.org,Yemen,2018-07-15,Basic,58141.4
7599,Johnathan Scott,cassandrabanks@example.org,Djibouti,2024-12-03,Basic,69244.62
7600,Travis House,holmesgina@example.net,France,2019-08-21,Premium,62811.32
7601,Hunter Chapman,rhondaking@example.com,Anguilla,2021-10-27,Standard,58360.06
7602,Mikayla Russell,elizabeth26@example.org,United States of America,2015-05-20,Premium,35473.47
7603,Jessica Aguilar,joshuawalker@example.net,Peru,2024-07-27,Basic,51682.57
7604,Brooke Morgan,lopezmichelle@example.org,Belize,2020-06-02,Basic,26956.67
7605,Debra Graham,jessica04@example.org,Ethiopia,2016-11-12,Standard,72085.77
7606,Charles Byrd,nicholas61@example.com,Azerbaijan,2015-11-18,Basic,44583.44
7607,Edward Johnson,gonzaleskevin@example.com,Uganda,2025-11-23,Standard,28918.62
7608,Michael Nixon,kimberly31@example.org,Nicaragua,2015-10-28,Standard,45475.14
7609,Nicole Clark,tim69@example.org,Lithuania,2015-01-06,Standard,26712.83
7610,John French,kelsey24@example.org,Liberia,2015-11-20,Standard,40959.53
7611,Rachel Jones,xbowman@example.org,Burkina Faso,2018-08-07,Basic,60630.1
7612,Kathy Simmons,mooremary@example.net,New Zealand,2018-01-16,Basic,34028.91
7613,Kristen West,donna81@example.net,Georgia,2022-07-03,Basic,46531.8
7614,Amanda Mann,thompsonstephen@example.com,Bermuda,2016-04-24,Standard,45270.23
7615,Elizabeth Johnson,mkennedy@example.org,Gibraltar,2020-07-07,Basic,3755.1
7616,Taylor Gordon,abigail06@example.org,Falkland Islands (Malvinas),2018-03-13,Basic,451.29
7617,Tom Hughes,ogilbert@example.net,Slovenia,2024-04-18,Premium,18625.79
7618,Nancy Stafford,spearsanthony@example.com,Bouvet Island (Bouvetoya),2018-07-30,Basic,53832.63
7619,Carl Johnson,wmason@example.com,Kyrgyz Republic,2018-02-05,Basic,9012.92
7620,Aimee Fisher,bduarte@example.net,Canada,2017-10-15,Basic,74585.96
7621,Cheryl Martinez,rosskayla@example.net,Monaco,2021-02-14,Standard,59187.54
7622,Robert Fernandez,sierra23@example.com,French Polynesia,2021-01-19,Premium,6337.26
7623,Holly Velazquez,briannasmith@example.com,Mayotte,2019-04-17,Premium,15873.21
7624,Robin Robinson,mary52@example.com,Svalbard & Jan Mayen Islands,2025-07-16,Standard,12233.82
7625,Gina Williams,maria10@example.net,Iran,2020-10-05,Basic,3232.94
7626,Pamela Smith,laneashley@example.net,Eritrea,2021-03-21,Standard,61602.39
7627,Mark Delgado,rogersalisha@example.net,Egypt,2022-01-17,Standard,71151.84
7628,Travis Serrano,jacksondaniel@example.net,San Marino,2022-05-27,Basic,55844.8
7629,Wesley Meyers,lisalynch@example.net,Cocos (Keeling) Islands,2016-09-12,Standard,40651.25
7630,Sarah Scott,bbarr@example.net,Namibia,2022-10-29,Standard,12019.23
7631,Anna Reeves,blevinssavannah@example.com,Eritrea,2019-04-15,Standard,72819.25
7632,Kristen Lopez,vpratt@example.org,Germany,2021-09-24,Standard,32940.37
7633,Daniel Fry,xgill@example.com,Finland,2017-08-27,Standard,15478.35
7634,Diane Haynes,brianphillips@example.org,Jersey,2017-03-30,Standard,31459.89
7635,Julie Burgess,lisa66@example.net,Tonga,2020-04-02,Premium,14443.04
7636,Randall Mahoney,ehart@example.com,Uruguay,2020-08-22,Standard,63787.81
7637,William Parker,woodwilliam@example.com,Israel,2023-07-19,Basic,67525.2
7638,Raymond Stanton,kcantu@example.net,Zambia,2015-06-24,Basic,32542.19
7639,Sarah Glenn,kaitlyn73@example.org,Korea,2021-04-06,Standard,72380.35
7640,Joshua Johnson,ugeorge@example.net,Reunion,2021-09-09,Standard,72669.39
7641,Vernon Crawford,rodriguezbriana@example.net,Japan,2023-01-10,Standard,73433.83
7642,Sheena Torres,laura21@example.com,French Guiana,2016-01-15,Premium,52522.04
7643,Marissa Edwards,james86@example.net,French Polynesia,2022-10-08,Standard,54285.71
7644,Sarah Barker,contrerasnicole@example.com,Botswana,2024-09-15,Standard,73436.35
7645,Jacqueline Macdonald,yolanda73@example.net,Tonga,2022-08-20,Standard,7117.69
7646,Mark Love,hday@example.org,Guatemala,2019-05-16,Basic,11108.14
7647,Angela Banks,veronicaburton@example.org,Slovenia,2021-01-09,Standard,7444.58
7648,Dr. Daniel Jacobson,xdawson@example.net,Finland,2015-07-12,Standard,25553.13
7649,Kathryn Stanton,dlong@example.net,Puerto Rico,2017-09-14,Standard,60075.6
7650,Kevin Ortiz,yrodriguez@example.org,Peru,2021-08-30,Standard,9168.04
7651,Heather Perez,carpenterdaniel@example.net,Morocco,2020-02-06,Standard,2668.05
7652,Lisa Barton,daniel75@example.com,Zambia,2016-10-12,Basic,50499.62
7653,Robert Nicholson,gutierrezedwin@example.org,Namibia,2021-09-26,Premium,23687.07
7654,James French,ryanperry@example.com,Uzbekistan,2020-05-03,Basic,50939.51
7655,Dr. Jesse Branch,jasonpacheco@example.org,Hong Kong,2022-12-22,Standard,20629.6
7656,Vanessa Gonzalez,lhogan@example.com,Congo,2022-10-30,Standard,36148.52
7657,Jonathan Jones,paigewilliams@example.com,Moldova,2020-12-18,Basic,4488.71
7658,Joan Henderson,esparzatammy@example.net,Benin,2016-07-17,Standard,50998.64
7659,Misty Harrison,joneschristine@example.net,Croatia,2015-11-24,Basic,67181.15
7660,Patricia Goodman,gina41@example.com,Falkland Islands (Malvinas),2019-05-19,Standard,4998.38
7661,John Rodriguez,smithdanielle@example.net,India,2021-06-02,Basic,61759.85
7662,Christopher Rivera,brendangreen@example.com,Latvia,2018-01-20,Standard,18480.09
7663,Katrina Ross,christine22@example.org,Tonga,2024-01-06,Standard,59502.24
7664,Amy Hammond,jennifer97@example.net,Korea,2024-10-14,Standard,30761.01
7665,Brian Nelson,millerdominique@example.org,Cote d'Ivoire,2022-11-19,Standard,18802.74
7666,Theresa Smith,jkey@example.com,Thailand,2015-01-12,Basic,28350.54
7667,Andrea Porter,mary66@example.net,Latvia,2016-07-18,Standard,73222.67
7668,Alyssa Stanley,lloydcheryl@example.org,British Virgin Islands,2020-12-29,Basic,5757.02
7669,Jeffrey Rodriguez,billyprice@example.com,Madagascar,2020-06-14,Standard,9948.06
7670,Stephen Drake,adkinsemily@example.net,Bhutan,2015-01-25,Basic,68064.39
7671,Jason Gardner,deckerrobert@example.com,Reunion,2019-07-02,Standard,29272.56
7672,Philip Hernandez,danielsmichelle@example.net,Antarctica (the territory South of 60 deg S),2015-08-01,Premium,69627.45
7673,David Smith,angel96@example.org,Netherlands,2019-06-10,Standard,3354.36
7674,Kari Lee,alyssa14@example.com,Albania,2019-02-28,Standard,62235.32
7675,Victoria Hansen,heather40@example.net,Lao People's Democratic Republic,2024-12-12,Premium,54887.32
7676,Shannon Schaefer,larry17@example.com,Honduras,2019-10-23,Standard,48611.71
7677,James Guerra,olopez@example.org,Dominica,2021-02-10,Standard,849.07
7678,Catherine Brooks,starkstephanie@example.net,Liberia,2017-06-05,Standard,1068.44
7679,Angela Gallagher,leahmyers@example.net,Romania,2016-11-06,Standard,44529.3
7680,Justin Hernandez,sgregory@example.com,Palestinian Territory,2022-03-02,Premium,55623.3
7681,Brian Walker,sarahbrown@example.org,Faroe Islands,2015-04-06,Premium,27521.53
7682,Jordan Foster,mmonroe@example.org,Netherlands Antilles,2022-09-21,Standard,25587.74
7683,Alexandra Anderson,milleranna@example.net,Bahamas,2023-06-28,Standard,70721.14
7684,Caitlin Perez,hubbardsamuel@example.com,Guernsey,2021-09-13,Standard,35194.94
7685,Katherine Lopez,daniel86@example.com,Saint Lucia,2021-06-11,Standard,64345.74
7686,David Mathis,david19@example.com,Sri Lanka,2019-05-27,Standard,14203.8
7687,Wanda Fuller,erikbaker@example.org,Portugal,2020-12-24,Premium,46840.25
7688,Dawn Vincent,lovericardo@example.org,Timor-Leste,2025-11-04,Standard,10195.33
7689,Mark Steele,briangarza@example.com,Reunion,2025-08-17,Standard,68813.05
7690,Sabrina Hughes,kaitlyncastro@example.com,Spain,2018-08-10,Standard,22321.86
7691,Melissa Wilson,gregoryjones@example.org,Russian Federation,2022-01-25,Standard,20683.24
7692,Mr. James Brown,chris20@example.net,Northern Mariana Islands,2018-07-30,Standard,10495.4
7693,Jason Morton,acase@example.net,Lithuania,2021-10-13,Standard,41873.55
7694,Christina Walker,scott32@example.com,Cape Verde,2018-09-11,Standard,21577.17
7695,Stacy Vazquez,steven36@example.com,Montenegro,2021-04-02,Standard,7019.58
7696,Lauren Stewart,vasquezjacob@example.com,Tajikistan,2023-01-21,Premium,42189.22
7697,Laura Guzman,jeanette99@example.net,Saudi Arabia,2022-01-21,Standard,29349.4
7698,Susan Mosley,chandlerdouglas@example.org,Pakistan,2024-12-09,Standard,16049.26
7699,Karen White MD,reyeschristopher@example.net,Lebanon,2018-09-14,Basic,21403.51
7700,Jonathan Hernandez,christian26@example.org,Bhutan,2024-09-21,Standard,30609.3
7701,Daniel Dunn,andrewglover@example.net,Benin,2019-02-28,Standard,59616.6
7702,Darrell Martinez,amandadecker@example.com,Tajikistan,2020-07-20,Premium,37125.93
7703,Gary Kirby,byrdjasmine@example.net,Nepal,2019-04-06,Premium,52531.0
7704,Anthony Short,hallsteven@example.net,Mauritius,2019-07-31,Premium,72720.68
7705,Rose Rice,vjones@example.org,Gabon,2016-07-25,Premium,31644.93
7706,David Harrison,bgordon@example.net,Namibia,2020-01-08,Standard,31873.53
7707,Patrick Washington,sjensen@example.org,Saint Barthelemy,2022-03-07,Premium,33806.0
7708,Jesus Johnson,xmoreno@example.org,Holy See (Vatican City State),2025-05-02,Standard,31764.55
7709,Walter Matthews,lopezalexandra@example.com,Yemen,2018-12-18,Standard,10048.37
7710,Bryan Espinoza,john51@example.net,Guinea-Bissau,2020-08-26,Basic,4950.87
7711,Tony Lambert,jorgewilliams@example.com,Saint Barthelemy,2025-09-16,Standard,5557.72
7712,Katie Cox,robin08@example.net,New Caledonia,2019-12-13,Standard,576.51
7713,Robert Wallace,mcclainelizabeth@example.com,Mauritania,2025-08-31,Standard,54506.22
7714,Bobby Guzman,zmitchell@example.net,Algeria,2016-01-20,Premium,37404.52
7715,Joan Taylor,john77@example.com,Dominica,2020-11-26,Standard,4284.15
7716,Olivia Payne,ibauer@example.org,Heard Island and McDonald Islands,2016-06-12,Standard,4872.42
7717,Donald Warren,smithsamantha@example.org,South Africa,2017-05-06,Standard,22841.1
7718,Brian Lawson,sscott@example.com,Mozambique,2019-12-17,Standard,24648.19
7719,Christina Barnes,drakemonica@example.net,Guatemala,2019-03-18,Standard,4481.93
7720,Angel Roberts,reevesandrew@example.org,Norfolk Island,2019-02-05,Basic,54961.24
7721,Donald Wilson,kroberts@example.org,Dominican Republic,2018-08-03,Standard,51080.7
7722,Jamie Friedman,hornshirley@example.org,Brazil,2020-03-30,Standard,74066.67
7723,Devon Holmes,frank52@example.com,Togo,2020-02-29,Standard,24119.01
7724,Thomas Marshall,bryanespinoza@example.net,Spain,2015-11-24,Premium,70034.79
7725,Zachary Gaines,townsendtimothy@example.org,Guam,2022-02-23,Basic,69947.34
7726,Kristy Harris,tamara59@example.net,Sweden,2025-10-25,Standard,29990.01
7727,Dr. Vanessa Wilson MD,bergersarah@example.net,Nepal,2023-01-21,Basic,22700.73
7728,Derrick Anderson,joshuabradley@example.com,Guinea-Bissau,2018-09-14,Standard,16306.9
7729,Luis Arnold,dianecrawford@example.com,Liberia,2017-08-20,Standard,9448.39
7730,Olivia Parker,gchase@example.net,Mexico,2021-10-23,Standard,24339.62
7731,Brenda Singleton,bramsey@example.com,Israel,2021-04-10,Standard,47133.3
7732,Henry Gross,abigailsmith@example.org,Western Sahara,2015-01-29,Standard,41133.66
7733,Jeffrey Harper,joyce44@example.org,Israel,2023-08-29,Standard,35285.88
7734,Tyler Vargas,edward32@example.net,Comoros,2023-05-14,Standard,18405.83
7735,David Oneill,jonesdeborah@example.net,Liechtenstein,2023-12-27,Standard,63605.48
7736,Matthew Bradley,jessicamora@example.org,Puerto Rico,2017-09-27,Basic,40769.05
7737,Hector Patterson,seth23@example.net,Japan,2016-02-15,Basic,60476.87
7738,Jennifer Williams,gjones@example.org,Western Sahara,2021-10-07,Standard,12504.69
7739,Monica Bradford,dbyrd@example.net,Isle of Man,2017-06-07,Standard,36792.95
7740,Theresa Johnson,julie18@example.com,Aruba,2022-09-28,Standard,61349.13
7741,Johnny Freeman,barry18@example.net,Gabon,2017-05-21,Basic,52470.57
7742,Sandra Brown,ianbird@example.com,Guinea,2021-05-05,Basic,10211.29
7743,Thomas Walker,robertpetersen@example.net,Albania,2017-11-27,Basic,30514.22
7744,Sherri Walker,monicaluna@example.org,Luxembourg,2025-05-02,Premium,65176.14
7745,Mary Cooke,wilsonangela@example.net,Montserrat,2016-11-02,Premium,18195.46
7746,Alexander Graves,smithshawn@example.net,Andorra,2025-01-17,Basic,70124.16
7747,Martin Miller,omurillo@example.net,Italy,2024-08-21,Basic,28360.64
7748,Michelle Bennett,tiffanyrobinson@example.net,Equatorial Guinea,2016-11-08,Standard,14215.67
7749,Patrick Zimmerman,gpowell@example.net,Guadeloupe,2021-12-22,Standard,68903.85
7750,Christina Moody,rlindsey@example.com,Madagascar,2023-01-31,Basic,12169.16
7751,Frederick Powell,tammyabbott@example.org,Egypt,2016-07-30,Standard,25526.54
7752,Adam Walker,nelsoncory@example.net,Iraq,2017-01-16,Premium,18062.81
7753,Brittany Mitchell,michaelmcgee@example.org,British Indian Ocean Territory (Chagos Archipelago),2022-09-22,Premium,7270.57
7754,Madeline Aguirre,watkinsalexander@example.org,Botswana,2021-12-01,Basic,5128.09
7755,Kevin Anderson,gbeck@example.org,Mauritania,2016-12-18,Standard,57145.62
7756,Matthew Davis MD,pmckenzie@example.org,Korea,2017-05-20,Standard,22176.8
7757,Andrew Green,daniellewells@example.com,Romania,2015-10-17,Basic,37224.64
7758,David Brooks,michellebell@example.com,Japan,2024-12-22,Standard,39514.03
7759,Beth Becker,stephen66@example.org,Azerbaijan,2020-06-02,Standard,60027.23
7760,Elizabeth Meadows,johnstonrobin@example.org,Oman,2015-12-11,Standard,24250.89
7761,Brian Perez,woodkenneth@example.net,Solomon Islands,2018-11-02,Standard,20337.49
7762,Lisa Sellers,brownstephanie@example.net,Spain,2025-04-05,Premium,29328.05
7763,Jeffrey Arnold,rhart@example.net,Faroe Islands,2021-05-17,Basic,24439.66
7764,Emily Gray,xrosario@example.com,Japan,2017-04-06,Standard,46769.6
7765,Pamela Martin,andre15@example.org,Christmas Island,2015-05-01,Standard,16780.01
7766,Sonya Johnson,howardtimothy@example.org,Nauru,2023-11-05,Premium,62467.29
7767,Debra Johnson,juliestevens@example.org,Armenia,2022-07-21,Standard,18627.65
7768,Courtney Thompson,holmesderrick@example.org,Peru,2019-11-07,Standard,58065.9
7769,Martha Ford,hclark@example.net,Saint Barthelemy,2016-09-08,Basic,54421.8
7770,Jeremy Clark,fperez@example.org,Northern Mariana Islands,2020-03-29,Basic,37084.04
7771,Nicolas Mason,fking@example.net,United States of America,2015-11-05,Standard,15480.46
7772,Heather Manning,rebecca25@example.net,Ghana,2022-11-06,Standard,54516.75
7773,Rhonda Morris,david41@example.com,Egypt,2019-07-04,Basic,71631.89
7774,Anthony Allen,smartinez@example.org,Afghanistan,2015-04-26,Basic,54825.97
7775,Ms. Kristin Sullivan,simmonsjose@example.org,Vanuatu,2017-04-29,Basic,33360.5
7776,Elizabeth Moore,bradleyerica@example.net,Congo,2019-03-31,Standard,4163.91
7777,Jonathan Lyons,garciastephanie@example.org,Marshall Islands,2018-07-06,Basic,25295.59
7778,Shawna Harris,abigail54@example.com,Albania,2018-05-31,Standard,37880.9
7779,Stephanie Guerrero,tanyamorrison@example.com,Dominican Republic,2023-03-01,Premium,21752.88
